,afternoon1,afternoon2,api,api_AntiPorn,api_WebFilter,api_safebrowser,api_server,api_webnanny,browser_android,browser_chrome,browser_firefox,browser_nobrowser,cat_abortion,cat_abused-drugs,cat_adult-and-pornography,cat_alcohol-and-tobacco,cat_auctions,cat_business-and-economy,cat_computer-information,cat_computer-information null,cat_content-delivery-network,cat_cult-and-occult,cat_dating,cat_dead-sites,cat_dynamically-content,cat_educational-institution,cat_entertainment-and-art,cat_envasion-proxy,cat_fashion-and-beauty,cat_financial-service,cat_gambling,cat_game,cat_government,cat_hacking,cat_healthy-and-medicine,cat_home-garden,cat_hunting-and-fishing,cat_image-and-video-search,cat_internet-communication,cat_internet-portal,cat_internet-security,cat_job-search,cat_kid,cat_legal,cat_local-info,cat_malware,cat_marijuana,cat_media-streaming,cat_military,cat_motor-vehicle,cat_music,cat_news-and-media,cat_nudity,cat_online-advertisement,cat_online-greeting,cat_online-storage,cat_parked-domain,cat_pay2surf,cat_peer2peer,cat_personal-site-and-blog,cat_philosophy-and-political,cat_phishing-and-fraud,cat_questionable,cat_real-estate,cat_recreation-and-hobbies,cat_religion,cat_research-reference,cat_search-engine,cat_sex-education,cat_shopping,cat_social-networking,cat_society,cat_software-download,cat_spam-url,cat_sport,cat_spyware-and-adware,cat_stock-and-tool,cat_swimsuits-,cat_training-and-tool,cat_translation,cat_travel,cat_weapon,cat_web-hosting,cat_web-mail,evening,morning1,morning2,morning3,night1
browser_firefox,0.00931215640736,0.0143065710606,0.0118492554219,0.175809240433,-0.0193886956138,-0.0826171160471,-0.104761294342,-0.0040967883291,-0.0827422470835,-0.288026289223,1.0,-0.104761294342,-0.00187663208189,0.0287341480542,-0.000856441776675,-0.00719448786713,0.0171388016257,0.161565436141,0.0594828820702,0.0310371814895,0.0186847375161,0.0272070797865,0.044793785431,0.027411600192,0.000140711788335,0.0678446196527,0.0533577977344,0.0159226729988,-0.00505802314784,0.107798892006,-0.00555582338514,0.0786407767542,0.0267991096664,-0.00459266136815,0.00953962420824,-0.00717825146661,0.00353209611385,0.0324695343428,5.66662382753e-05,0.113247936495,0.106155933334,0.0200928026777,0.0451664500854,0.0169965473781,-0.0073446984581,0.129784896445,0.039594867518,-0.00237493630134,0.000826449575888,0.0243995609335,0.0340508491809,0.0531126320504,0.0207976275935,0.12870013438,-0.00823256302934,0.0503911644085,0.105059663225,0.030865601463,-0.00341792389863,0.0824901935778,0.0560694215774,-0.0020724063392,0.000818027442193,-0.00297368068856,0.0128199084333,0.0373468117402,0.0424701568141,0.153651339468,-0.00521385935205,0.0809136556467,0.108640906407,0.0317441787371,0.0556328366729,-0.0108384215986,0.0354016511408,-0.00309854531667,-0.00148048294806,-0.00160177786531,0.0810662516265,-0.00693609278375,0.000167927733716,0.00343455898053,0.037772949009,0.020216500694,0.0201374849967,0.0245365969895,0.00428643312071,0.000858052342045,0.0535193058099
browser_nobrowser,-0.00803017023852,-0.010380288624,-0.0096610247379,-0.367258003828,-0.290753162502,-0.124950496065,1.0,-0.00709436125775,-0.12519267196,-0.581980365206,-0.104761294342,1.0,-0.0032497422047,0.00830330476592,-0.00410342257704,0.0117853665687,-0.0235846660855,-0.0391482227163,-0.0263216253848,0.0197269965088,-0.0258974013636,0.0123424802959,0.00258668450752,-0.0111674932209,-0.00562310600794,-0.0462099487422,-0.0229238497894,-0.00795502035886,-0.00748259103455,-0.0474848857022,-0.00459698790042,-0.0270054967276,-0.0203775435127,-0.00680549310784,-0.00702442228963,0.00732556235063,-0.00235314875513,-0.00736948016344,-0.0408684241263,-0.0191052431755,-0.0233466594665,-0.0159854705271,-0.0201424055937,-0.0122226051083,0.0011805546368,-0.018203973786,-0.00164722575532,-0.00440008567854,-0.0104911323522,-0.013510784678,-0.0136386823748,-0.0221528177338,-0.010099495064,-0.0488028420586,-0.00718281471639,-0.0222058648052,-0.0299913284741,-0.00356294416185,-0.00591877952691,-0.0266498415322,-0.0132808042304,-0.0035887622357,0.00897826341794,0.00310927852922,0.00438631723655,-0.0217944560658,-0.0239805053993,-0.0245787931403,-0.00264513776115,-0.0135217896293,-0.000369816325106,-0.0120262605568,-0.00784249975544,-0.014865789678,-0.0197566031739,-0.0109118479841,-0.00651062732205,-0.000185560857239,-0.0434655491517,-0.0156145794799,-0.00888095845779,0.0274345471095,-0.0213858369631,-0.0253000259157,-0.0140044161521,-0.0130942708176,-0.00628309044045,-0.00492714927002,-0.0234213173417
cat_abortion,-0.000176316349619,-0.000225362733017,-0.000102510009235,0.00902851392027,-0.00510962905788,-0.00256640610338,-0.0032497422047,-0.000123734826864,-0.00257008534906,0.00592286782597,-0.00187663208189,-0.0032497422047,1.0,-9.45702957385e-05,-0.000512488839745,-0.000217294289845,-0.000789318172524,-0.000240129481717,0.000164544870578,-5.66797029984e-05,-0.000461357078062,-0.000261732790016,-0.00023462226229,-0.00023500472695,-0.000100179135372,-0.000847014464494,4.21675195561e-05,-0.000260101184912,-0.000206937457814,-0.00128005951462,-0.000211106559793,-0.000502975118336,-0.000489378875449,-0.000138711623249,0.000272054360691,-0.00040812306442,-0.000179464163497,-0.000244990842653,-0.000972279967647,-0.000466888575952,-0.000434337788436,-0.000655035170693,-0.000429403881461,-0.000282163626317,-0.000519622275068,-0.000344812628161,-9.0981741784e-05,-7.76547870483e-05,-0.000188186496591,-0.000618994768235,-0.000413856240332,-0.000312746182048,-0.000256569908966,-0.00105022131697,-0.000248647154614,-0.000625720884695,0.00230090868392,-6.29250747074e-05,-0.000103231162525,0.000314421345814,-0.000377501594124,-6.25926503823e-05,-0.000190615964923,-0.000363838501168,-0.000233223693077,0.00106417772339,-0.000529522468399,-0.00126798239635,-0.000157473594532,-0.00114973913052,-0.00129340713409,-0.000325742479322,-0.000235518691307,-0.000327351601364,-0.000453582826878,-0.000255648792535,-0.000131788321783,-0.00017969938181,-6.07171218489e-05,-0.000272338441518,0.0191635865067,-0.000220900341463,-0.000432134557279,-0.000469756988981,-0.000312613571077,-0.000219956056797,7.24760526565e-05,0.000105138370798,-0.000622001462797
cat_abused-drugs,0.00232888891156,-0.000339913694289,0.000309100428159,0.00511082775759,-0.00818108665517,-0.00398725771797,0.00830330476592,-0.000206452019871,-0.00399381130219,-0.0158697465104,0.0287341480542,0.00830330476592,-9.45702957385e-05,1.0,-0.000827945598057,-0.000362556332617,-0.00123847787353,-0.000539822113878,-4.79726882086e-05,-9.45702957385e-05,0.000551225393574,-0.000436702135807,-0.000391468119236,0.000184997749686,-0.000167149260807,-0.000909608581575,-0.000930084079126,-0.000433979796609,-0.000345275919765,0.0145685179584,-0.00035223208196,-0.000772150278748,-0.000280165326295,0.000797418434591,-0.000273564459922,-0.000680954854351,-0.000299436625785,0.000114317517084,-0.0015916949235,-0.000767096945325,-0.000724694219093,-0.000399570283478,-0.000716461976913,-0.000470791062335,-0.000866991702955,-0.000575321155449,0.343317268245,-0.000120952265122,-0.000313989871067,-0.00103279507823,-0.000690520679732,0.000530547444941,-0.000428087849529,0.0060874581697,-0.000414868704359,-0.00104401762862,-6.55540451327e-05,-0.000104990721716,-0.00017224157949,0.000524613187564,0.000327355059248,-0.00010443607049,0.0117763389647,0.00265502353954,-0.00038913460129,-0.000868749194923,0.00010615439571,0.00563872403063,-0.000262745279493,0.0232205506321,0.00514748353362,0.0022513420112,-0.00029162420287,-0.000546187367149,-0.000531035382304,0.0096485028479,-0.000219889306164,-0.000299829088417,-0.00123602893057,-0.000454397704873,-0.00089159858989,-0.000368573043185,-0.000681793012382,-0.000574562083169,-0.000437647934806,0.000940980860616,-0.000117935020318,-0.000166892074936,0.000630167134541
cat_adult-and-pornography,0.00143403025488,0.00180410111623,0.00469260197207,0.0240136437634,-4.21520768183e-05,-0.021752980753,-0.00410342257704,0.00207754689959,-0.0215999776199,0.0275496114948,-0.000856441776675,-0.00410342257704,-0.000512488839745,-0.000827945598057,1.0,0.00012089085157,0.00733218123417,0.00301187462507,0.0151286829139,-0.000512488839745,0.0715280781909,0.00197988975034,0.00232425218324,0.0218153396325,6.66561593939e-05,-0.000348982180061,0.0252044436636,0.00596677466447,0.000929382044128,0.0063921543199,0.00782931136521,0.0031287105065,0.000681222174542,0.00236557552422,-0.000819283722772,-0.00123281171025,0.00583697293959,0.00329099818466,0.0633558723453,0.00434481316538,0.0013639812867,-0.00180107487596,-0.000933810772811,0.000563191415855,-0.000624281804813,0.0213099830254,-0.000822642406688,-0.00049799242584,-0.00159880936611,0.00119526015677,0.00677606031793,0.011898418695,0.157262863758,0.0335535243209,-0.00163972445185,0.0312769160237,0.112096108819,0.0232516254608,0.00609608655359,0.0130601992262,-0.00182129070797,-0.000420431481701,0.000604958813347,0.000419917602989,0.00223281690044,-0.00404169460142,0.021490009729,0.0184704519183,0.00135858057574,0.0368571717098,0.0265212896157,0.00481474207532,0.000455918666867,0.00482978960897,0.000795943413908,0.00728409746497,-0.000831850998804,0.00754318157464,-0.00185172417864,-0.000921200798411,-0.0016936848768,-0.0017328007369,0.00693478246441,0.0134562322641,0.00595879516725,0.01230392083,0.00362964094351,0.00178413900104,0.0256186615986
cat_alcohol-and-tobacco,0.000650712125006,0.000218644162708,0.000409805158771,0.0121357097151,-0.0119453797543,-0.00983889050556,0.0117853665687,-0.000474365070921,-0.0098529957149,0.00443305948265,-0.00719448786713,0.0117853665687,-0.000217294289845,-0.000362556332617,0.00012089085157,1.0,0.0105567183636,0.000465525681666,0.00172409285473,-0.000217294289845,0.0137414626327,0.00303196069045,-0.000821407248889,-7.97884529674e-05,-0.000384059070996,-0.000437257298354,0.0106585383807,-0.000997155935434,-0.000793340923809,0.000339886981731,-0.000809324106607,-0.00145590450952,0.00165632592164,-0.000531781962017,-0.000321646903925,6.93642202425e-05,-0.000688015919222,-0.000939227066424,0.000864075659178,0.000924555583673,0.00139779331725,0.00298538939876,-0.00164621560352,-0.00108173722792,0.0011887986915,-0.000817244859723,-0.000348798810227,-0.000255538624653,-0.000721454929577,0.00728561515439,-7.22996622405e-05,0.00744792592515,-0.000247057723893,-0.000799247160278,-0.00095324435425,0.00415392275784,-0.00162624406423,-0.000241237315982,0.00480726483642,0.00638327958784,-0.000630028070022,-0.00023996289315,-0.000730768838578,0.000255486756404,-0.000894115072615,0.00495770085783,0.0148136347673,0.00737914980397,-0.000603710165775,0.00735473574712,0.0201870902698,0.00124541231765,0.00221169764579,-0.00125497541422,0.0003637800004,-0.000980086695676,-0.000211820583601,0.0117017689301,-0.00171139079452,6.78065864221e-05,0.00131151117912,0.0255154926663,0.000754435204784,0.000610531209283,0.000412233233427,0.000992786693558,0.000541232805671,-3.20091623618e-05,0.00036502488512
cat_auctions,0.00644438300482,0.00601277462412,0.00575731015556,0.0452152648376,0.0190284175581,-0.0301948822072,-0.0235846660855,-0.0017231238389,-0.0302539199475,0.0435020069703,0.0171388016257,-0.0235846660855,-0.000789318172524,-0.00123847787353,0.00733218123417,0.0105567183636,1.0,0.0241940424429,0.00750781928234,-0.000789318172524,0.00918113322362,0.00364221963055,0.000737860488324,0.0140291757816,-0.000591060208104,0.00766468674451,0.00836069143041,0.00057985190124,0.0324916479213,0.0496562772738,0.00266119453471,0.00210817244072,0.00999938024681,0.00644327278042,0.0223172620809,0.0510116461606,0.0576883968225,-0.000375973263281,0.0552297495745,0.0143508693908,-0.000427382605286,0.0194185452194,0.00219225004157,0.00582259877909,0.0130044072046,0.00243418360202,-0.0010696704798,-0.000879954338268,0.00054882747382,0.0682147833811,0.0116065228816,0.00855281020122,0.00134833464606,0.0436956850162,0.0263568745053,0.114945057316,0.0474948735986,-0.000844531482417,-0.00115572158122,0.0283921428875,0.00886065026154,-0.000871661526078,-0.00119906262807,0.00858623660127,0.0157708486076,0.0390035923674,0.00827180822379,0.0407038109338,-0.00219296791059,0.16246873027,0.0452905053521,0.00705160651171,0.000407274682563,0.0141717381768,0.00917792836639,0.00465479749657,-7.32570611587e-05,-0.00227873125103,0.00199304546749,-0.0016241095609,0.00763019622832,0.0360451025559,0.100727976591,0.105481282447,0.00854019026743,0.0120951395726,0.00190648674761,0.00183181517787,0.0173598804188
cat_business-and-economy,0.0393821994863,0.0498148168641,0.0377535092118,0.04218910091,0.0266689067527,-0.0325116934852,-0.0391482227163,-0.0014801477207,-0.0325531567392,-0.0102288144562,0.161565436141,-0.0391482227163,-0.000240129481717,-0.000539822113878,0.00301187462507,0.000465525681666,0.0241940424429,1.0,0.180433687393,-0.000803127897161,0.0380962498952,0.0211467703605,0.00127745330397,0.0257876815691,0.00260443079565,0.0458558857224,0.0165403143939,-0.00148226981627,0.00419302427903,0.0451077658227,0.00772540975983,0.128297507088,0.02915797408,0.000916688127346,0.00527151045405,0.00849064134834,0.00170563087912,0.00375677549901,0.0216467858213,0.0828702504589,0.411464948065,0.0428052305772,0.00260075437368,0.00917467034652,0.00534018972819,0.214830219408,-6.47433193528e-06,0.00441545830493,0.00462118395252,0.0395468730468,0.00790321822087,0.187589475034,0.00518750247192,0.477731750638,0.00850083558511,0.0408280710163,0.0798191927704,0.0136217878586,1.67902709664e-05,0.0300232509751,0.0334343605254,-0.000886911910612,0.00942393382814,0.000798415293514,0.00324677824513,0.0220120870515,0.0651315660763,0.137775903246,-0.000276107773371,0.0476842073687,0.0865185669221,0.0334814195897,0.00859303603541,0.00277324693901,0.043915850632,0.0272322508231,0.00121727343757,-0.000284088836759,0.0716965498799,0.0567173601259,0.00762232555603,0.00573639612627,0.0675969794947,0.00960499512723,0.0599967494419,0.0486280066243,0.0111855136163,0.00642024410281,0.170661033713
cat_computer-information,0.0102916636706,0.0142274304096,0.0235242724211,0.0266244429591,0.0239746290898,-0.0218129004811,-0.0263216253848,-0.00025513896513,-0.0217972439149,0.0170936094368,0.0594828820702,-0.0263216253848,0.000164544870578,-4.79726882086e-05,0.0151286829139,0.00172409285473,0.00750781928234,0.180433687393,1.0,0.0049998072725,0.0154111814211,0.00604300764621,-0.000184850862893,0.0185907532288,0.00381679517893,0.0507769285769,0.021502568139,0.000454733989749,0.0014790380602,0.0258588748483,0.00147616816519,0.0431490976215,0.0219647458932,0.00310513984825,0.00228487009417,0.000188526076511,0.00222208780272,0.0102159215273,0.015671083661,0.0120817538442,0.137501838383,0.0351599702736,0.0138161502441,0.00986476611062,0.00959147959169,0.0392387989952,0.000454885225094,0.00305254782196,0.00409789649017,0.0205804378358,0.0100516097217,0.0132892657036,0.0070554954722,0.126869584796,0.00217493947383,0.0197991871628,0.0499667877974,0.0324844929538,0.122164435631,0.0271392625074,0.00673252217202,0.00356351248491,0.00376098122964,0.00154914701115,0.0010730781254,0.0260970697756,0.0349224110525,0.115977190891,0.00516539772535,0.0409389851932,0.0401387431964,0.00885701581367,0.00672552439461,0.00799046220204,0.0102629534297,0.0150187550121,0.00136356905823,-0.00037053686073,0.0347397319351,0.0282740209031,0.00549082074916,0.00536293667338,0.0361222418129,0.00711084905118,0.0616952755801,0.00809850257932,0.00362852087991,0.00337539081207,0.212921378076
cat_computer-information null,0.00515658378331,0.00540193387881,0.00692906613435,0.00902851392027,0.0116072808433,-0.00256640610338,0.0197269965088,-0.000123734826864,-0.00257008534906,0.00592286782597,0.0310371814895,0.0197269965088,-5.66797029984e-05,-9.45702957385e-05,-0.000512488839745,-0.000217294289845,-0.000789318172524,-0.000803127897161,0.0049998072725,1.0,-0.000461357078062,-0.000261732790016,-0.00023462226229,-0.00023500472695,-0.000100179135371,-0.000847014464495,-0.000661714897707,-0.000260101184912,-0.000206937457814,-0.00128005951462,-0.000211106559793,-0.000502975118337,-0.000489378875449,-0.000138711623249,-0.000225368140867,-0.000408123064421,-0.000179464163497,-0.000244990842653,-0.000972279967647,-0.000466888575952,-0.000434337788436,-0.000655035170693,-0.000429403881461,-0.000282163626317,-0.000519622275069,-0.000344812628161,-9.0981741784e-05,-7.76547870483e-05,-0.000188186496591,-0.000618994768235,-0.000413856240332,-0.000572079466946,-0.000256569908966,0.00914422481361,-0.000248647154614,-0.000625720884694,-0.000630370010086,-6.29250747075e-05,-0.000103231162525,-0.000617330455588,-0.000377501594124,-6.25926503823e-05,-0.000190615964923,-0.000363838501168,-0.000233223693077,-0.000718782275803,-0.000529522468399,0.490275217037,-0.000157473594532,-0.00114973913052,-0.00129340713409,-0.000325742479322,0.00386421669684,-0.000327351601364,-0.000453582826878,-0.000255648792534,-0.000131788321783,-0.00017969938181,-0.000785543169144,-0.000272338441518,-0.00053437015158,-0.000220900341463,-0.000432134557278,-0.000469756988981,0.00700770504818,0.0114349025001,0.00470477738989,0.00526159958941,0.0199154202823
cat_content-delivery-network,0.00804364503417,0.0101344426039,0.00803818327789,0.026881972233,0.0219216899877,-0.0205392350451,-0.0258974013636,-0.00100716720725,-0.0205696763373,0.0318152202524,0.0186847375161,-0.0258974013636,-0.000461357078062,0.000551225393574,0.0715280781909,0.0137414626327,0.00918113322362,0.0380962498952,0.0154111814211,-0.000461357078062,1.0,0.000680269003967,-0.000157710973347,0.00537440948734,0.00559969950289,0.00805958043156,0.0193354303137,-0.00030437866915,0.00114268105971,0.0143281636164,0.00127931216391,0.00469472550572,0.00444849378433,0.000526383747809,0.00226318995735,0.00216288687682,0.0145927049456,0.00168148314518,0.00517321227124,0.013752253662,0.0194111842954,0.00266989035321,-0.000563801380614,0.00532000606512,0.00221340085594,0.0318947609828,-0.000516700578776,-2.00311070717e-05,-0.000974653996181,0.00442989353623,0.00925099918264,0.0294951092802,0.025388665977,0.0476561691869,0.00174712065581,0.0116389709784,0.0712398828754,-0.000484232605702,0.00161124983144,0.0067303784921,0.0304039495237,-0.000509486831457,-0.000537071174331,0.00146737415928,0.00155810823669,0.0136542993246,0.0187728291429,0.0725792189403,0.00120061546454,0.0234251972645,0.0543737701461,0.00620640077947,0.0105420898927,0.00159494588372,0.0176223076665,0.00179563074019,0.00441361090974,0.000694875003349,0.0111969173842,0.00600597194565,0.00760992659612,0.000229060883854,0.019069155246,0.00321311984591,0.00887822411816,0.013119652536,0.00120120111318,0.000524926848527,0.0577597895943
cat_cult-and-occult,0.000414014830734,0.00293921681019,0.00231661100756,0.00950301806119,-0.00585463823883,-0.0110300684884,0.0123424802959,-0.000571376696493,-0.0110482133204,-0.0126978176926,0.0272070797865,0.0123424802959,-0.000261732790016,-0.000436702135807,0.00197988975034,0.00303196069045,0.00364221963055,0.0211467703605,0.00604300764621,-0.000261732790016,0.000680269003967,1.0,-0.000828772384725,0.000655846451505,-0.000462602364077,-0.00326930066367,0.00261734335652,-0.0012010826665,0.00529651600933,0.0586418902723,0.000810166844133,-0.00219421419507,0.00104757002629,-0.000640535822173,1.5057726106e-05,0.0182929658085,-0.000828720930688,-0.0010503799734,0.0116787102571,-0.000771447168907,0.0013246518086,0.000285252068328,0.00103174140857,-0.00076916103176,-0.00110252045659,0.00211166058469,-0.000420131084991,0.000905520863586,-0.000868998498413,-0.00260012147013,-0.00191108532187,0.00565177858939,0.000817377899893,0.00697604820928,-0.0011481907996,0.000385693509557,0.000396019248653,-0.000290572365307,-0.000476695867393,0.0233123263787,-0.00129893339037,-0.000289037312344,-0.000716720475661,-0.00142777594797,-0.00107696908519,0.00174353375598,-0.000237432917685,0.00407266276599,0.00883575059513,-0.000250995809892,0.00754550416828,0.0010797769015,0.000441068438844,-0.00151162838563,7.74092396409e-05,-0.00118052262441,-0.000565061001948,-0.000829807110433,-0.00210982916629,-0.00125759127795,-0.00167662975045,-0.00102006290838,0.00341157837408,0.0017637305051,0.00952471307866,0.00228778044335,0.00128381630103,0.000499807158482,-0.00103929810778
cat_dating,0.00354822515136,0.00549010959299,0.00309613547134,0.0109416922243,-0.00283098655634,-0.00889229341107,0.00258668450752,-0.000512192962688,-0.00890995901103,-0.0102488162467,0.044793785431,0.00258668450752,-0.00023462226229,-0.000391468119236,0.00232425218324,-0.000821407248889,0.000737860488324,0.00127745330397,-0.000184850862893,-0.00023462226229,-0.000157710973347,-0.000828772384725,1.0,-0.000635961131956,-0.000382624008745,-0.000653303852564,9.72786058256e-06,-0.00107667339806,-0.000735650212648,0.00670231282139,-0.000715010110823,0.00088439030812,0.00541416419722,-0.000297037395028,0.000282107603258,-0.000805563484378,-0.000742881239883,-0.000131106002648,0.00624502229631,0.0230943145361,0.00142712998865,0.00461276334118,-0.00171917004146,-0.00114734542341,-9.3441835507e-05,0.014838847595,-0.000376613513396,-0.000294004120715,-5.06725811183e-05,0.000600202313648,-0.00131177448868,0.0236864625567,0.000231669435785,0.0103212347978,-0.00102926012031,0.0310314411404,0.0070033656959,-0.00026047460734,-0.000406797982095,0.00692044649265,0.00386085362191,-0.000259098556601,-0.000637216682673,0.00421706222334,-0.000965415617844,-0.00167338850509,-2.01973473563e-05,0.00246667235615,8.81766061747e-05,0.00578864970292,0.0409350914261,0.000939922824265,0.0813384624457,0.0136514156197,0.00172500266233,-0.00069637782306,0.000578080892728,0.020368063698,-0.00245938520936,0.000872395325876,-0.000109042891331,-0.000914403836172,-0.000806125198332,-0.000876479676146,0.00871226529653,0.00186235272007,8.23052567623e-05,-6.94319477581e-05,0.00867807962669
cat_dead-sites,0.00301661255602,0.00380220788916,0.00352363736942,0.0191303211558,-0.000774509226396,-0.0104403360323,-0.0111674932209,-0.000513027903523,-0.0104558729115,0.0063633914584,0.027411600192,-0.0111674932209,-0.00023500472695,0.000184997749686,0.0218153396325,-7.97884529674e-05,0.0140291757816,0.0257876815691,0.0185907532288,-0.00023500472695,0.00537440948734,0.000655846451505,-0.000635961131956,1.0,-0.000329520845102,0.00572700956122,0.0119832982173,-0.00107842851508,-0.000349107584199,0.00665429100346,-0.000759054238808,0.00790972125475,0.00739322632162,0.000124509859486,0.00017807351162,-0.00113436987025,-0.000744092232472,0.00259395218877,0.00027012565297,0.0207029908279,0.0163610671831,0.00975614583589,0.0647168345061,-0.00116990355366,-0.00125712855275,0.00935673631782,0.0083269586822,0.000173653407795,0.00440770528855,0.0226152930878,0.00407368343838,0.0102900252761,0.0123320751891,0.0564456360731,0.0460465248746,0.00245664037697,0.00839033283542,-0.000219554458068,-0.000428015848332,0.0164650425929,0.000423721905672,-0.000259520920789,0.00125909091434,-0.00117991293991,0.018856431,-0.000599292784423,0.0610334140471,0.0276672013918,-0.000652915190575,0.0193046135401,0.0277168310996,0.00907778365248,-0.000471150734787,0.000863626802754,0.0129508347208,0.00223872663043,-0.000457891771637,-0.000745067491913,0.0094950619065,0.0158453071309,0.0110790026577,0.00507102813159,0.00638814872895,0.0118651122929,0.00769937372548,0.00328522339774,0.000743725296797,4.38017261253e-05,0.0227903549736
cat_dynamically-content,0.00368318588666,0.00233407305612,0.00198373796129,-0.0024428374835,0.0108129264753,-0.00442326480685,-0.00562310600794,-0.000218696417146,-0.00442992636326,0.00921056419904,0.000140711788335,-0.00562310600794,-0.000100179135372,-0.000167149260807,6.66561593939e-05,-0.000384059070996,-0.000591060208104,0.00260443079565,0.00381679517893,-0.000100179135371,0.00559969950289,-0.000462602364077,-0.000382624008745,-0.000329520845102,1.0,0.017703005029,0.0015903528633,-0.000276179272335,-0.000365753779626,0.00429974966621,-0.000373122502635,-0.000390921256311,0.00144299441369,-0.000245167312952,0.00624969392734,-0.000721341389526,-0.000115598158757,-0.00039596124326,-0.000689931885554,3.71629221109e-05,-0.000471204763403,-0.000400038044229,-0.000689945857213,0.00091873429478,-0.000755121197677,-0.000307976242106,-0.000160806633493,9.39589505434e-05,0.00151037793858,0.00456917068805,-0.000686245721804,0.000457262987557,-0.00045347717583,0.00356978555872,-0.000439474020577,0.00135628836876,-0.000267347072162,0.0392549524061,-0.000182457000621,0.0030247555386,4.00253099877e-06,-0.000110630036225,-0.00023211204579,3.88453239957e-06,-1.19551262862e-05,-0.00112994476729,0.00448156461004,0.00433149340434,-0.000278328355823,0.00483219124071,-0.000479808411395,0.000400127091252,-0.000216005734445,-0.000578581020231,0.00217095449026,0.000119047311583,0.000585681707677,-0.000317611556593,0.0216314337092,0.00483210787276,-0.000515105930895,-0.000334191150359,0.00301197226694,-7.002127778e-05,0.00152340458785,0.00445337667015,-4.47104428419e-05,0.000877668461879,0.00531081806676
cat_educational-institution,0.0263820546257,0.0366874399776,0.0284532183551,0.0439747584029,0.0516210813048,-0.0347643983848,-0.0462099487422,-0.00184907793393,-0.0348244279823,0.0439911753095,0.0678446196527,-0.0462099487422,-0.000847014464494,-0.000909608581575,-0.000348982180061,-0.000437257298354,0.00766468674451,0.0458558857224,0.0507769285769,-0.000847014464495,0.00805958043156,-0.00326930066367,-0.000653303852564,0.00572700956122,0.017703005029,1.0,0.0262352278917,-0.00136810446387,0.00289367453657,0.0116470640251,-0.0024914826347,0.0213981996505,0.049922343103,-0.00160851186385,0.00269424010941,-0.00107803499238,-0.00163779173029,-0.000657937505037,0.041853410192,0.00450519022113,0.0362654666556,0.0207526921742,0.0738419941534,0.0104207815298,0.0029438086416,0.025184417063,-0.00128829466229,0.0120211657681,-0.000469599596877,0.00481010186253,0.00198432635371,0.00965964635186,0.0026667485671,0.023817567232,0.000206729603269,0.0146408334568,0.0516689569058,-0.000515078634657,0.00986460347647,0.0185472589156,0.0190490619975,-0.00093537681816,0.00185260065329,0.00123537438339,0.00989980786844,0.0191599609615,0.191168513158,0.179061766677,-0.000210146569044,0.014817683438,0.0238437839405,0.302230332789,0.0190784464354,0.00591815843927,0.0321857722141,0.0298640112261,-0.000351584216616,0.000195694352186,0.214266263946,0.163548059608,0.00556461637242,-0.00195439196604,0.145503016168,0.0203034839941,0.0414685500652,0.00679144329923,0.00210056152553,0.000748746617747,0.267377982183
cat_entertainment-and-art,0.0041245546657,0.00666039172943,0.00994019109074,0.0318509472889,0.0157086324588,-0.025449125691,-0.0229238497894,-0.00144455905677,-0.0254984284201,0.0213399843215,0.0533577977344,-0.0229238497894,4.21675195561e-05,-0.000930084079126,0.0252044436636,0.0106585383807,0.00836069143041,0.0165403143939,0.021502568139,-0.000661714897707,0.0193354303137,0.00261734335652,9.72786058256e-06,0.0119832982173,0.0015903528633,0.0262352278917,1.0,0.00442377794883,0.00115121765818,0.0156280796042,-0.000462766234115,0.0320992550777,0.0013282157515,0.00527100756189,0.000467356916001,0.00215811770697,-0.000420282057792,0.0248872159394,0.01637906853,0.0651166490988,0.0200756682944,0.00673001002935,0.00846938971006,-0.000366452573743,0.00812060666528,0.0563579559123,0.000249923309342,0.00152771884734,0.00390391969565,0.0023458310138,0.0154052156993,0.0391819736955,0.0239979996541,0.0213082192725,0.0023518954515,0.0289167332227,0.052873887045,0.00210975987861,0.0144389506048,0.0271984701496,0.0141214681174,0.000746148162753,0.0027216391388,-0.00186465275091,0.0153548794668,0.00842570260978,0.0456887508353,0.0618771363046,0.00269854786387,0.0190782435302,0.0275459989727,0.00728061666568,0.00507721994174,0.0010565865588,0.0148200483574,0.00986759361275,-0.000544647919082,-0.00184996771781,0.0302060310782,0.0286163758889,0.00599108635055,0.00801733550113,0.0458215204812,0.00686952444832,0.00730344764172,0.0298894079568,0.00454283344196,0.00215176088595,0.076235372272
